workload,category,window,window_index,winner,difference,gmc_confidence,wam_confidence,gmc_accuracy,wam_accuracy,context_reuse_depth16,context_entropy_depth1,context_entropy_depth16,entropy_reduction,h1_oracle_accuracy,h8_oracle_accuracy,h16_oracle_accuracy,h32_oracle_accuracy,stride_stability,delta_entropy,sequential_fraction,unique_lines,mean_reuse_distance,median_reuse_distance,gmc_late_prefetch_rate,wam_late_prefetch_rate,gmc_prefetch_precision,wam_prefetch_precision,gmc_coverage,wam_coverage,gmc_cache_pollution,wam_cache_pollution,gmc_bandwidth_bytes,wam_bandwidth_bytes
linked_list_size65536_seed4_loads,pointer_chasing,100,1,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed4_loads,pointer_chasing,100,2,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed4_loads,pointer_chasing,500,0,GMC-style,-2.8294251134644477,1.0,0.0,0.75,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed4_loads,pointer_chasing,500,1,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed4_loads,pointer_chasing,500,2,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed4_loads,pointer_chasing,1000,0,GMC-style,-3.018255779343189,1.0,0.0,0.75,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed4_loads,pointer_chasing,1000,1,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed4_loads,pointer_chasing,1000,2,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
matrix_scan_size512_seed0_loads,dynamic_programming,100,0,GMC-style,-1.0087412587412588,1.0,0.0,0.8690476190476191,0.0,0.01,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12121212121212122,13.0,1,1,0.5454545454545454,0.0,1.0,0.0,0.11,0.0,0,0,88,0
matrix_scan_size512_seed0_loads,dynamic_programming,100,1,GMC-style,-1.0087412587412588,0.99,0.0,0.8571428571428571,0.0,0.01,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12121212121212122,13.0,1,1,0.5454545454545454,0.0,1.0,0.0,0.11,0.0,0,0,88,0
matrix_scan_size512_seed0_loads,dynamic_programming,100,2,GMC-style,-1.0087412587412588,0.99,0.0,0.8571428571428571,0.0,0.01,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12121212121212122,13.0,1,1,0.5454545454545454,0.0,1.0,0.0,0.11,0.0,0,0,88,0
matrix_scan_size512_seed0_loads,dynamic_programming,500,0,GMC-style,-1.2422907488986783,1.0,0.0,0.8739669421487604,0.0,0.002,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12424849699398798,63.0,1,1,0.5081967213114754,0.0,1.0,0.0,0.122,0.0,0,0,488,0
matrix_scan_size512_seed0_loads,dynamic_programming,500,1,GMC-style,-1.2422907488986783,0.998,0.0,0.871900826446281,0.0,0.002,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12424849699398798,63.0,1,1,0.5081967213114754,0.0,1.0,0.0,0.122,0.0,0,0,488,0
matrix_scan_size512_seed0_loads,dynamic_programming,500,2,GMC-style,-1.2422907488986783,0.998,0.0,0.871900826446281,0.0,0.002,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12424849699398798,63.0,1,1,0.5081967213114754,0.0,1.0,0.0,0.122,0.0,0,0,488,0
matrix_scan_size512_seed0_loads,dynamic_programming,1000,0,GMC-style,-1.2741210139002455,1.0,0.0,0.875,0.0,0.001,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12412412412412413,125.0,1,1,0.5040650406504065,0.0,1.0,0.0,0.123,0.0,0,0,984,0
matrix_scan_size512_seed0_loads,dynamic_programming,1000,1,GMC-style,-1.2741210139002455,0.999,0.0,0.8739837398373984,0.0,0.001,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12412412412412413,125.0,1,1,0.5040650406504065,0.0,1.0,0.0,0.123,0.0,0,0,984,0
matrix_scan_size512_seed0_loads,dynamic_programming,1000,2,GMC-style,-1.2741210139002455,0.999,0.0,0.8739837398373984,0.0,0.001,0.542694740090477,0.0,0.542694740090477,0.0,0.0,0.0,0.0,0.8754377188594297,0.5423343461171081,0.12412412412412413,125.0,1,1,0.5040650406504065,0.0,1.0,0.0,0.123,0.0,0,0,984,0
pointer_chase_size65536_seed0_loads,pointer_chasing,100,0,WAM,1.0406587525487272,0.32,1.0,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.2916666666666667,0.018867924528301886,1.0,1.0,0.24,0.53,0,0,192,424
pointer_chase_size65536_seed0_loads,pointer_chasing,100,1,WAM,1.0607342442968837,0.44,1.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.34782608695652173,0.018867924528301886,1.0,1.0,0.23,0.53,0,0,184,424
pointer_chase_size65536_seed0_loads,pointer_chasing,100,2,WAM,1.1915473218697488,0.39,1.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.0,0.018867924528301886,1.0,1.0,0.15,0.53,0,0,120,424
pointer_chase_size65536_seed0_loads,pointer_chasing,500,0,WAM,0.24326267140569935,0.382,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.37373737373737376,0.2843601895734597,1.0,1.0,0.198,0.422,0,0,792,1688
pointer_chase_size65536_seed0_loads,pointer_chasing,500,1,WAM,0.254133236781255,0.382,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.3979591836734694,0.2843601895734597,1.0,1.0,0.196,0.422,0,0,784,1688
pointer_chase_size65536_seed0_loads,pointer_chasing,500,2,WAM,0.24149521065386148,0.384,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.37254901960784315,0.2843601895734597,1.0,1.0,0.204,0.422,0,0,816,1688
pointer_chase_size65536_seed0_loads,pointer_chasing,1000,0,WAM,0.18991887784492345,0.367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.3967391304347826,0.35279187817258884,1.0,1.0,0.184,0.394,0,0,1472,3152
pointer_chase_size65536_seed0_loads,pointer_chasing,1000,1,WAM,0.24972036961376576,0.367,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.424,0.35279187817258884,1.0,1.0,0.125,0.394,0,0,1000,3152
pointer_chase_size65536_seed0_loads,pointer_chasing,1000,2,WAM,0.1871231967187601,0.384,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.40404040404040403,0.35279187817258884,1.0,1.0,0.198,0.394,0,0,1584,3152
pointer_chase_size65536_seed1_loads,pointer_chasing,100,0,WAM,1.0406587525487272,0.32,1.0,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.2916666666666667,0.018867924528301886,1.0,1.0,0.24,0.53,0,0,192,424
pointer_chase_size65536_seed1_loads,pointer_chasing,100,1,WAM,1.0607342442968837,0.44,1.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.34782608695652173,0.018867924528301886,1.0,1.0,0.23,0.53,0,0,184,424
pointer_chase_size65536_seed1_loads,pointer_chasing,100,2,WAM,1.1915473218697488,0.39,1.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.0,0.018867924528301886,1.0,1.0,0.15,0.53,0,0,120,424
pointer_chase_size65536_seed1_loads,pointer_chasing,500,0,WAM,0.24326267140569935,0.382,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.37373737373737376,0.2843601895734597,1.0,1.0,0.198,0.422,0,0,792,1688
pointer_chase_size65536_seed1_loads,pointer_chasing,500,1,WAM,0.254133236781255,0.382,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.3979591836734694,0.2843601895734597,1.0,1.0,0.196,0.422,0,0,784,1688
pointer_chase_size65536_seed1_loads,pointer_chasing,500,2,WAM,0.24149521065386148,0.384,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.37254901960784315,0.2843601895734597,1.0,1.0,0.204,0.422,0,0,816,1688
pointer_chase_size65536_seed1_loads,pointer_chasing,1000,0,WAM,0.18991887784492345,0.367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.3967391304347826,0.35279187817258884,1.0,1.0,0.184,0.394,0,0,1472,3152
pointer_chase_size65536_seed1_loads,pointer_chasing,1000,1,WAM,0.24972036961376576,0.367,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.424,0.35279187817258884,1.0,1.0,0.125,0.394,0,0,1000,3152
pointer_chase_size65536_seed1_loads,pointer_chasing,1000,2,WAM,0.1871231967187601,0.384,1.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200600300150075,6.426020123093454,0.0,86.0,86,86.0,0.40404040404040403,0.35279187817258884,1.0,1.0,0.198,0.394,0,0,1584,3152
pointer_chase_size65536_seed2_loads,pointer_chasing,100,0,WAM,1.5853154084798344,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,100.0,178,178.0,0.0,0.015625,0.0,1.0,0.0,0.64,0,0,0,512
pointer_chase_size65536_seed2_loads,pointer_chasing,100,1,WAM,1.3091541016906563,0.32,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,100.0,174.04578563995838,178.0,0.34782608695652173,0.015625,1.0,1.0,0.23,0.64,0,0,184,512
pointer_chase_size65536_seed2_loads,pointer_chasing,100,2,WAM,1.5237442832144417,0.21,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,100.0,175.29448491155046,178.0,0.0,0.015625,1.0,1.0,0.06,0.64,0,0,48,512
pointer_chase_size65536_seed2_loads,pointer_chasing,500,0,WAM,0.6476400502349431,0.154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,178.0,178,178.0,0.25,0.15018315018315018,1.0,1.0,0.08,0.546,0,0,320,2184
pointer_chase_size65536_seed2_loads,pointer_chasing,500,1,WAM,0.6450942238609016,0.192,1.0,0.0,0.0,0.9222797927461139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,178.0,178,178.0,0.30357142857142855,0.15018315018315018,1.0,1.0,0.112,0.546,0,0,448,2184
pointer_chase_size65536_seed2_loads,pointer_chasing,500,2,WAM,0.6463686293259845,0.17,1.0,0.0,0.0,0.9222797927461139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,178.0,178,178.0,0.2391304347826087,0.15018315018315018,1.0,1.0,0.092,0.546,0,0,368,2184
pointer_chase_size65536_seed2_loads,pointer_chasing,1000,0,WAM,0.41308664480035495,0.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,178.0,178,178.0,0.3522727272727273,0.2620545073375262,1.0,1.0,0.088,0.477,0,0,704,3816
pointer_chase_size65536_seed2_loads,pointer_chasing,1000,1,WAM,0.4109930486797011,0.192,1.0,0.0,0.0,0.9222797927461139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,178.0,178,178.0,0.36538461538461536,0.2620545073375262,1.0,1.0,0.104,0.477,0,0,832,3816
pointer_chase_size65536_seed2_loads,pointer_chasing,1000,2,WAM,0.41204086421627295,0.181,1.0,0.0,0.0,0.9222797927461139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003001500750375,7.4747350930921925,0.0,178.0,178,178.0,0.3404255319148936,0.2620545073375262,1.0,1.0,0.094,0.477,0,0,752,3816
pointer_chase_size65536_seed3_loads,pointer_chasing,100,0,tie,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0625,0.0625,1.0,1.0,0.16,0.16,0,0,128,128
pointer_chase_size65536_seed3_loads,pointer_chasing,100,1,WAM,0.034510205304082664,0.99,1.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0,0.0625,1.0,1.0,0.15,0.16,0,0,120,128
pointer_chase_size65536_seed3_loads,pointer_chasing,100,2,WAM,0.034510205304082664,0.99,1.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0,0.0625,1.0,1.0,0.15,0.16,0,0,120,128
pointer_chase_size65536_seed3_loads,pointer_chasing,500,0,tie,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0625,0.0625,1.0,1.0,0.032,0.032,0,0,128,128
pointer_chase_size65536_seed3_loads,pointer_chasing,500,1,WAM,0.01870856184390135,0.998,1.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0,0.0625,1.0,1.0,0.03,0.032,0,0,120,128
pointer_chase_size65536_seed3_loads,pointer_chasing,500,2,WAM,0.01870856184390135,0.998,1.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0,0.0625,1.0,1.0,0.03,0.032,0,0,120,128
pointer_chase_size65536_seed3_loads,pointer_chasing,1000,0,tie,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0625,0.0625,1.0,1.0,0.016,0.016,0,0,128,128
pointer_chase_size65536_seed3_loads,pointer_chasing,1000,1,WAM,0.011604892726694738,0.999,1.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0,0.0625,1.0,1.0,0.015,0.016,0,0,120,128
pointer_chase_size65536_seed3_loads,pointer_chasing,1000,2,WAM,0.011604892726694738,0.999,1.0,0.0,0.0,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151575787893947,4.999953982930126,0.0,32.0,32,32.0,0.0,0.0625,1.0,1.0,0.015,0.016,0,0,120,128
pointer_chase_size65536_seed4_loads,pointer_chasing,100,0,WAM,1.5853154084798344,0.0,1.0,0.0,0.0,0.01,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,100.0,456.94397076735686,464.0,0.0,0.015625,0.0,1.0,0.0,0.64,0,0,0,512
pointer_chase_size65536_seed4_loads,pointer_chasing,100,1,WAM,1.5606603186082366,0.01,1.0,0.0,0.0,0.01,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,99.0,450.20341047503047,464.0,0.0,0.015873015873015872,0.0,1.0,0.01,0.63,0,0,8,504
pointer_chase_size65536_seed4_loads,pointer_chasing,100,2,WAM,1.5606603186082366,0.01,1.0,0.0,0.0,0.01,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,99.0,449.721071863581,464.0,0.0,0.015873015873015872,0.0,1.0,0.01,0.63,0,0,8,504
pointer_chase_size65536_seed4_loads,pointer_chasing,500,0,WAM,2.016828663005283,0.066,1.0,0.0,0.0,0.07758620689655173,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,458.0,456.96278158667974,464.0,0.16666666666666666,0.011764705882352941,1.0,1.0,0.048,0.68,0,0,192,2720
pointer_chase_size65536_seed4_loads,pointer_chasing,500,1,WAM,1.9979210593611916,0.068,1.0,0.0,0.0,0.04384133611691023,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,458.0,457.052889324192,464.0,0.16666666666666666,0.011764705882352941,0.96,1.0,0.05,0.68,1,0,200,2720
pointer_chase_size65536_seed4_loads,pointer_chasing,500,2,WAM,1.9979964143209383,0.066,1.0,0.0,0.0,0.04384133611691023,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,458.0,457.16503428011754,464.0,0.16666666666666666,0.011764705882352941,1.0,1.0,0.048,0.68,0,0,192,2720
pointer_chase_size65536_seed4_loads,pointer_chasing,1000,0,WAM,1.3347738309929644,0.066,1.0,0.0,0.0,1.0,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,458.0,457.2517702596381,464.0,0.21739130434782608,0.06478405315614617,1.0,1.0,0.046,0.602,0,0,368,4816
pointer_chase_size65536_seed4_loads,pointer_chasing,1000,1,WAM,1.3822144482336949,0.067,1.0,0.0,0.0,0.9686847599164927,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,458.0,457.2391817466562,464.0,0.21739130434782608,0.07060755336617405,0.9787234042553191,1.0,0.047,0.609,1,0,376,4872
pointer_chase_size65536_seed4_loads,pointer_chasing,1000,2,WAM,1.3441655642830965,0.066,1.0,0.0,0.0,0.9686847599164927,0.01309686391396029,0.0,0.01309686391396029,0.0,0.0,0.0,0.0,0.004502251125562781,8.766195290935315,0.0,458.0,457.3292682926829,464.0,0.21739130434782608,0.0859504132231405,1.0,1.0,0.046,0.605,0,0,368,4840
quicksort_size65536_seed0_loads,sorting,100,0,tie,0.0,0.058666666666666666,0.05,0.0,0.0,0.01,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.020202020202020204,9.0,2.011954261954262,2.0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,8,8
quicksort_size65536_seed0_loads,sorting,100,1,WAM,0.002908667830133771,0.068,0.005,0.0,0.0,0.01,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.020202020202020204,9.0,2.0135275754422475,2.0,0.0,0.0,0.0,0.0,0.05,0.0,0,0,40,0
quicksort_size65536_seed0_loads,sorting,100,2,WAM,0.003215434083601254,0.07733333333333334,0.005,0.0,0.0,0.01,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.04040404040404041,10.0,2.0109318063508588,2,0.0,0.0,0.0,0.0,0.06,0.0,0,0,48,0
quicksort_size65536_seed0_loads,sorting,500,0,GMC-style,-0.03948900902858088,0.074,0.01,0.002066115702479339,0.0,0.002,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.018036072144288578,42.0,2.017023134002619,2,0.3333333333333333,0.0,0.11538461538461539,0.0,0.052,0.002,0,0,208,8
quicksort_size65536_seed0_loads,sorting,500,1,GMC-style,-0.004977540366638333,0.056133333333333334,0.001,0.0,0.0,0.002,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.018036072144288578,43.0,2.015297202797203,2.0,1.0,0.0,0.041666666666666664,0.0,0.048,0.0,0,0,192,0
quicksort_size65536_seed0_loads,sorting,500,2,GMC-style,-0.014833885006742653,0.0576,0.001,0.0,0.0,0.006060606060606061,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.028056112224448898,43.0,2.015297202797203,2.0,0.0,0.0,0.04,0.0,0.05,0.0,0,0,200,0
quicksort_size65536_seed0_loads,sorting,1000,0,GMC-style,-0.03684353053943301,0.0714,0.005,0.0020325203252032522,0.0,0.001,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.022022022022022022,84.0,2.0149145143688614,2,0.2,0.0,0.10204081632653061,0.0,0.049,0.001,0,0,392,8
quicksort_size65536_seed0_loads,sorting,1000,1,GMC-style,-0.012909146527990245,0.07339999999999999,0.0005,0.0010162601626016261,0.0,0.001,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.01701701701701702,86.0,2.0185792349726777,2,0.6666666666666666,0.0,0.05555555555555555,0.0,0.054,0.0,0,0,432,0
quicksort_size65536_seed0_loads,sorting,1000,2,GMC-style,-0.03401360544217691,0.0566,0.0005,0.0,0.0,0.003015075376884422,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.026026026026026026,84.0,2.016745540589734,2,0.0,0.0,0.08163265306122448,0.0,0.049,0.0,0,0,392,0
quicksort_size65536_seed1_loads,sorting,100,0,tie,0.0,0.058666666666666666,0.05,0.0,0.0,0.01,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.020202020202020204,9.0,2.011954261954262,2.0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,8,8
quicksort_size65536_seed1_loads,sorting,100,1,WAM,0.002908667830133771,0.068,0.005,0.0,0.0,0.01,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.020202020202020204,9.0,2.0135275754422475,2.0,0.0,0.0,0.0,0.0,0.05,0.0,0,0,40,0
quicksort_size65536_seed1_loads,sorting,100,2,WAM,0.003215434083601254,0.07733333333333334,0.005,0.0,0.0,0.01,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.04040404040404041,10.0,2.0109318063508588,2,0.0,0.0,0.0,0.0,0.06,0.0,0,0,48,0
quicksort_size65536_seed1_loads,sorting,500,0,GMC-style,-0.03948900902858088,0.074,0.01,0.002066115702479339,0.0,0.002,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.018036072144288578,42.0,2.017023134002619,2,0.3333333333333333,0.0,0.11538461538461539,0.0,0.052,0.002,0,0,208,8
quicksort_size65536_seed1_loads,sorting,500,1,GMC-style,-0.004977540366638333,0.056133333333333334,0.001,0.0,0.0,0.002,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.018036072144288578,43.0,2.015297202797203,2.0,1.0,0.0,0.041666666666666664,0.0,0.048,0.0,0,0,192,0
quicksort_size65536_seed1_loads,sorting,500,2,GMC-style,-0.014833885006742653,0.0576,0.001,0.0,0.0,0.006060606060606061,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.028056112224448898,43.0,2.015297202797203,2.0,0.0,0.0,0.04,0.0,0.05,0.0,0,0,200,0
quicksort_size65536_seed1_loads,sorting,1000,0,GMC-style,-0.03684353053943301,0.0714,0.005,0.0020325203252032522,0.0,0.001,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.022022022022022022,84.0,2.0149145143688614,2,0.2,0.0,0.10204081632653061,0.0,0.049,0.001,0,0,392,8
quicksort_size65536_seed1_loads,sorting,1000,1,GMC-style,-0.012909146527990245,0.07339999999999999,0.0005,0.0010162601626016261,0.0,0.001,1.4573161240292987,0.0,1.4573161240292987,0.0,0.0,0.0,0.0,0.29964982491245623,6.48054249764168,0.01701701701701702,86.0,2.0185792349726777,2,0.6666666666666666,0.0,0.05555555555555555,0.0,0.054,0.0,0,0,432,0
